File Name,Summarized Cracklength (px),Mean crack width (px),Max crack width (px),Min crack width (px)
Detail_03_TestNeuesSkript.tif,240,17.278871569431434,23.059928172283335,0.8284271247461903
Detail_03_TestNeuesSkript_blurred-skeletonized.tif,193,18.205632616560422,19.633307652783937,13.231546211727817
